Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Original_label
541,3,54142,370,443,6,2017-04-08 01:03:00,28845900,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.069333881,28845900.0,0.0,28845900,28845926,28845900,28845900.0,0.0,28845900,28845900,0,0.0,0.0,0,0,0,64,0,0.06933389999999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,64,2,0,0,0,1386,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
50,4,60409,0,53,17,2017-08-29 10:08:00,774,1,1,31,93,31,31,31.0,0.0,93,93,93.0,0.0,160207.0,2583.979328,774.0,0.0,774,774,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,40,1291.99,1291.99,31,93,51.6667,35.79571669,1281.33,0,0,0,0,0,1,77.5,31.0,93.0,40,1,31,1,93,-1,-1,0,40,0.0,0.0,0,0,0,0.0,0,0,20,RANSOMWARE_SVPENG
276,2,33518,431,443,6,2017-06-16 02:39:00,20,1,1,31,0,31,31,31.0,0.0,0,0,0.0,0.0,1550000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,32,32,50000.0,50000.0,0,31,20.6667,17.89785834,320.33299999999997,0,1,0,1,0,1,31.0,31.0,0.0,32,1,31,1,0,141,141,0,32,0.0,0.0,0,0,0,0.0,0,0,2,ADWARE_FEIWO
1283,3,55494,329,80,6,2017-06-15 12:32:00,513994,3,3,648,317,648,0,216.0,374.12300000000005,317,0,105.667,183.02,1877.45,11.67328802,102799.0,138357.0,254363,609,257063,128532.0,180910.0,256454,609,259631,129816.0,179945.0,257056,2575,0,80,72,5.83664,5.83664,0,648,137.857,254.0868805,64560.1,0,0,1,0,0,1,160.833,216.0,105.667,80,3,648,3,317,65535,125,1,20,0.0,0.0,0,0,0,0.0,0,0,0,ADWARE_DOWGIN
1281,3,43267,329,80,6,2017-08-07 06:51:00,522088,3,3,638,317,638,0,212.667,368.349,317,0,105.667,183.02,1829.19,11.49231547,104418.0,138647.0,256741,2029,262648,131324.0,182851.0,260619,2029,266242,133121.0,184445.0,263543,2699,0,80,72,5.74616,5.74616,0,638,136.429,250.74678939999998,62874.0,0,0,1,0,0,1,159.167,212.667,105.667,80,3,638,3,317,65535,125,1,20,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
315,3,1103,0,53,17,2017-06-20 10:48:00,52459,1,1,41,127,41,41,41.0,0.0,127,127,127.0,0.0,3202.5,38.12501191,52459.0,0.0,52459,52459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,19.0625,19.0625,41,127,69.6667,49.65212315,2465.33,0,0,0,0,0,1,104.5,41.0,127.0,32,1,41,1,127,-1,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
857,2,38966,132,443,6,2017-11-07 01:09:00,36529,1,1,31,0,31,31,31.0,0.0,0,0,0.0,0.0,848.6410000000001,54.75101974,36529.0,0.0,36529,36529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,32,32,27.3755,27.3755,0,31,20.6667,17.89785834,320.33299999999997,0,1,0,1,0,1,31.0,31.0,0.0,32,1,31,1,0,1546,391,0,32,0.0,0.0,0,0,0,0.0,0,0,37,SMSMALWARE_FAKEMART
479,3,36776,58,80,6,2017-06-14 01:20:00,15167900,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.131857114,15167900.0,0.0,15167900,15167934,15167900,15167900.0,0.0,15167900,15167900,0,0.0,0.0,0,0,0,40,0,0.131857,0.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,40,2,0,0,0,1643,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,6,ADWARE_MOBIDASH
159,2,35625,18,443,6,2017-06-15 11:59:00,267,1,2,46,31,46,46,46.0,0.0,31,0,15.5,21.9203,288390.0,11235.95506,133.5,184.555,264,3,0,0.0,0.0,0,0,264,264.0,0.0,264,264,1,20,40,3745.32,7490.64,0,46,30.75,21.68524844,470.25,0,1,0,1,0,2,41.0,46.0,15.5,20,1,46,2,31,31,31,0,20,0.0,0.0,0,0,0,0.0,0,0,2,ADWARE_FEIWO
1042,3,39266,224,443,6,2017-08-30 11:11:00,42,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,42,42.0,0.0,42,42,0,0.0,0.0,0,0,0,40,0,47619.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,40,2,0,0,0,1597,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,17,RANSOMWARE_PORNDROID
122,2,55422,0,53,17,2017-06-16 12:28:00,149208,1,1,32,93,32,32,32.0,0.0,93,93,93.0,0.0,837.757,13.40410702,149208.0,0.0,149208,149208,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,40,6.70205,6.70205,32,93,52.3333,35.21836642,1240.33,0,0,0,0,0,1,78.5,32.0,93.0,20,1,32,1,93,-1,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,3,ADWARE_GOOLIGAN
646,143,443,2,51807,6,2017-06-13 10:28:00,4334,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,461.4674665,4334.0,0.0,4334,4334,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,230.734,230.734,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,32,1,0,1,0,110,1386,0,32,0.0,0.0,0,0,0,0.0,0,0,4,ADWARE_KEMOGE
1156,4,59857,273,443,6,2017-01-07 03:52:00,20774700,8,11,329,5178,203,0,41.125,78.8804,1448,0,470.727,641.034,265.082,0.914574197,1154150.0,4857340.0,20617100,18,157385,22483.6,20145.6,46552,59,20751000,2075100.0,6515850.0,20619300,18,0,264,360,0.38508400000000004,0.52949,0,1448,275.35,517.4534075,267758.0,0,0,1,0,0,1,289.842,41.125,470.727,264,8,329,11,5178,65535,285,2,32,157385.0,0.0,157385,157385,20617100,0.0,20617100,20617100,10,BENIGN
570,3,50381,406,443,6,2017-08-30 02:30:00,43,1,1,31,0,31,31,31.0,0.0,0,0,0.0,0.0,720930.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,32,32,23255.8,23255.8,0,31,20.6667,17.89785834,320.33299999999997,0,1,0,1,0,1,31.0,31.0,0.0,32,1,31,1,0,122,122,0,32,0.0,0.0,0,0,0,0.0,0,0,17,RANSOMWARE_PORNDROID
160,2,37443,18,443,6,2017-06-26 09:13:00,1022060,123,123,779,168179,261,0,6.33333,32.5709,1460,0,1367.31,341.954,165312.0,240.6913124,4171.66,16584.9,99631,3,1022060,8377.51,32153.3,194103,5,913868,7490.72,31318.4,195008,3,0,2480,2472,120.346,120.346,0,1460,684.04,723.526497,523491.0,0,0,1,0,0,1,686.821,6.33333,1367.31,2480,123,779,123,168179,65535,33,7,20,0.0,0.0,0,0,0,0.0,0,0,25,SCAREWARE_AVFORANDROID
177,16,80,1,37684,6,2017-08-29 10:39:00,1395,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1433.691756,1395.0,0.0,1395,1395,1395,1395.0,0.0,1395,1395,0,0.0,0.0,0,0,0,64,0,1433.69,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,64,2,0,0,0,905,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,18,RANSOMWARE_RANSOMBO
1083,2,51228,236,443,6,2017-06-20 01:33:00,24859800,10,7,330,5222,204,0,33.0,71.9583,1460,0,746.0,696.0369999999999,223.332,0.683834424,1553740.0,5817840.0,23362900,5,24859800,2762200.0,7727440.0,23362900,5,1127100,187850.0,312421.0,757179,8,0,220,144,0.402256,0.281579,0,1460,308.444,550.2634901,302790.0,0,0,1,0,0,0,326.58799999999997,33.0,746.0,220,10,330,7,5222,65535,15544,2,20,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
1167,3,46062,278,443,6,2017-11-07 02:21:00,60,1,1,31,0,31,31,31.0,0.0,0,0,0.0,0.0,516667.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,20,20,16666.7,16666.7,0,31,20.6667,17.89785834,320.33299999999997,0,1,0,1,0,1,31.0,31.0,0.0,20,1,31,1,0,10260,10260,0,20,0.0,0.0,0,0,0,0.0,0,0,42,SMSMALWARE_PLANKTON
528,3,40675,345,443,6,2017-08-28 05:04:00,11522400,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.347149809,3840800.0,6630280.0,11496800,2026,11522400,5761200.0,8111340.0,11496800,25621,0,0.0,0.0,0,0,0,104,40,0.260362,0.0867875,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,65535,28960,0,32,0.0,0.0,0,0,0,0.0,0,0,12,RANSOMWARE_CHARGER
803,3,41681,100,443,6,2017-11-07 10:21:00,608034,17,20,1653,24003,435,0,97.2353,171.775,1448,0,1200.15,440.04699999999997,42195.0,60.85186026,16889.8,27766.6,122810,6,608034,38002.1,33981.8,122810,327,515767,27145.6,51328.6,168529,6,0,552,648,27.959,32.8929,0,1448,675.158,653.4185582,426956.0,0,0,1,0,0,1,693.405,97.2353,1200.15,552,17,1653,20,24003,65535,65,5,32,0.0,0.0,0,0,0,0.0,0,0,42,SMSMALWARE_PLANKTON
966,3,50583,180,443,6,2017-06-13 07:22:00,66922300,16,28,4509,32741,1368,0,281.812,541.507,1418,0,1169.32,500.83099999999996,556.616,0.657479182,1556330.0,9664770.0,63392900,5,66922300,4461480.0,16319900.0,63392900,148,66893900,2477550.0,12197300.0,63443300,5,0,512,896,0.239083,0.418396,0,1418,858.178,664.9788886,442197.0,0,0,0,1,0,1,877.682,281.812,1169.32,512,16,4509,28,32741,5226,742,5,32,294658.0,0.0,294658,294658,63392900,0.0,63392900,63392900,4,ADWARE_KEMOGE
190,2,44412,56,443,6,2017-06-13 10:59:00,10556200,8,8,516,3378,318,0,64.5,123.662,1460,0,422.25,647.294,368.88199999999995,1.515694495,703748.0,2462940.0,9599300,10,956896,136699.0,166589.0,325920,115,10300400,1471490.0,3617660.0,9668610,10,0,180,172,0.757847,0.757847,0,1460,229.05900000000003,474.845958,225479.0,0,0,1,0,0,1,243.375,64.5,422.25,180,8,516,8,3378,65535,131,2,20,956896.0,0.0,956896,956896,9599300,0.0,9599300,9599300,1,ADWARE_EWIND
1236,3,58000,309,80,6,2017-05-07 08:40:00,10442700,12,15,905,12520,453,0,75.4167,176.136,1448,0,834.6669999999999,681.45,1285.59,2.5855357469999998,401643.0,1958030.0,9995110,5,447604,40691.3,110095.0,371012,8,10422900,744490.0,2665960.0,9999920,5,0,392,488,1.14913,1.43641,0,1448,479.464,636.0747966,404591.0,0,0,1,0,0,1,497.222,75.4167,834.6669999999999,392,12,905,15,12520,65535,31,2,32,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
817,4,38102,106,443,6,2017-04-07 11:07:00,65197600,13,15,857,4993,378,0,65.9231,111.17299999999999,1398,0,332.86699999999996,528.847,89.7272,0.42946368799999995,2414730.0,12495300.0,64937300,6,260285,21690.4,24892.9,61562,6,65161600,4654400.0,17361400.0,64974600,9,0,424,488,0.19939400000000002,0.23006999999999997,0,1398,201.72400000000002,405.4201433,164365.0,0,0,1,0,0,1,208.929,65.9231,332.86699999999996,424,13,857,15,4993,65535,118,7,32,260285.0,0.0,260285,260285,64937300,0.0,64937300,64937300,10,BENIGN
253,112,443,1,53790,6,2017-08-22 10:44:00,2775270,5,6,15,0,3,3,3.0,0.0,0,0,0.0,0.0,5.40488,3.96357689,277527.0,329553.0,901276,2464,1900120,475030.0,350050.0,1000110,299777,2772810,554561.0,307054.0,921715,303760,1,100,180,1.8016299999999998,2.16195,0,3,1.5,1.5666989040000001,2.45455,0,1,0,1,0,1,1.63636,3.0,0.0,100,5,15,6,0,104,8170,4,20,0.0,0.0,0,0,0,0.0,0,0,21,RANSOMWARE_WANNALOCKER
617,3,60774,455,40032,17,2017-06-15 02:12:00,46533,1,1,414,17,414,414,414.0,0.0,17,17,17.0,0.0,9262.24,42.98025057,46533.0,0.0,46533,46533,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,21.4901,21.4901,17,414,281.66700000000003,229.2080569,52536.3,0,0,0,0,0,1,422.5,414.0,17.0,32,1,414,1,17,-1,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,3,ADWARE_GOOLIGAN
437,3,59968,18,443,6,2017-09-08 04:35:00,19724700,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.202791845,6574890.0,11300500.0,19623500,6604,19724700,9862330.0,13804400.0,19623500,101146,0,0.0,0.0,0,0,0,80,32,0.152094,0.050698,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,80,3,0,1,0,65535,14600,0,20,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
148,2,37540,12,443,6,2017-06-13 05:31:00,27253900,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110075795,13627000.0,19219100.0,27216900,37003,27253900,13627000.0,19219100.0,27216900,37003,0,0.0,0.0,0,0,0,96,0,0.110076,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,96,3,0,0,0,1686,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,1,ADWARE_EWIND
1198,3,52028,291,80,6,2017-08-29 04:09:00,249110,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.028581751,249110.0,0.0,249110,249110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,4.01429,4.01429,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,20,1,0,1,0,1386,140,0,20,0.0,0.0,0,0,0,0.0,0,0,12,RANSOMWARE_CHARGER
1099,4,59420,245,80,6,2017-06-20 12:07:00,1356,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1474.926254,1356.0,0.0,1356,1356,1356,1356.0,0.0,1356,1356,0,0.0,0.0,0,0,0,64,0,1474.93,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,64,2,0,0,0,1390,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
973,3,60585,187,443,6,2017-08-24 01:36:00,380661,10,11,877,4947,601,0,87.7,188.389,1418,0,449.727,546.371,15299.7,55.16719601,19033.0,25703.6,85020,13,380661,42295.7,34342.4,85020,414,334131,33413.1,42837.6,129692,13,0,328,360,26.2701,28.8971,0,1418,264.72700000000003,439.94395549999996,193551.0,0,0,1,0,0,1,277.33299999999997,87.7,449.727,328,10,877,11,4947,65535,175,4,32,0.0,0.0,0,0,0,0.0,0,0,15,RANSOMWARE_LOCKERPIN
227,2,35684,353,80,6,2017-08-21 11:39:00,153777,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.00584613,153777.0,0.0,153777,153777,153777,153777.0,0.0,153777,153777,0,0.0,0.0,0,0,0,64,0,13.0058,0.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,64,2,0,0,0,976,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,21,RANSOMWARE_WANNALOCKER
861,2,33184,133,443,6,2017-06-23 04:20:00,943603,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.11953544,943603.0,0.0,943603,943603,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,32,1.05977,1.05977,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,20,1,0,1,0,0,477,0,20,0.0,0.0,0,0,0,0.0,0,0,25,SCAREWARE_AVFORANDROID
1311,1,50237,366,1900,17,2017-06-21 07:39:00,3001960,4,0,688,0,172,172,172.0,0.0,0,0,0.0,0.0,229.18400000000003,1.3324645659999999,1000650.0,237.394,1000930,1000508,3001960,1000650.0,237.394,1000930,1000510,0,0.0,0.0,0,0,0,104,0,1.33246,0.0,172,172,172.0,0.0,0.0,0,0,0,0,0,0,215.0,172.0,0.0,104,4,688,0,0,-1,-1,3,20,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
467,17,443,2,51887,6,2017-08-29 10:22:00,2285,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,875.2735230000001,2285.0,0.0,2285,2285,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,437.63699999999994,437.63699999999994,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,20,1,0,1,0,115,1369,0,20,0.0,0.0,0,0,0,0.0,0,0,12,RANSOMWARE_CHARGER
1199,4,46040,291,80,6,2017-06-23 08:01:00,539230,4,4,1509,290,1097,0,377.25,517.649,290,0,72.5,145.0,3336.24,14.83596981,77032.9,103503.0,222969,444,234942,78314.0,129813.0,228171,444,316261,105420.0,118661.0,234320,732,0,100,92,7.41798,7.41798,0,1097,199.889,370.4141076,137207.0,0,0,1,0,0,1,224.875,377.25,72.5,100,4,1509,4,290,65535,140,2,20,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
855,2,57162,131,443,6,2017-08-24 04:01:00,52908700,16,14,2802,2291,1651,0,175.125,437.61,404,0,163.643,182.422,96.2602,0.5670148629999999,1824440.0,6555890.0,25946600,14,52908700,3527240.0,8917820.0,25946600,14,26868800,2066830.0,6907220.0,25014800,14,1,536,448,0.302408,0.26460700000000004,0,1651,181.87099999999998,338.74264980000004,114747.0,0,1,0,1,0,0,187.933,175.125,163.643,536,16,2802,14,2291,1403,226,3,32,985882.0,1188800.0,1826490,145272,25468400,676280.0,25946600,24990200,19,RANSOMWARE_SIMPLOCKER
1119,3,36680,256,443,6,2017-06-15 05:03:00,2934390,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.681573358,2934390.0,0.0,2934390,2934387,2934390,2934390.0,0.0,2934390,2934390,0,0.0,0.0,0,0,0,40,0,0.681573,0.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,40,2,0,0,0,1369,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,3,ADWARE_GOOLIGAN
353,3,29537,0,53,17,2017-06-14 11:54:00,31739,1,1,33,82,33,33,33.0,0.0,82,82,82.0,0.0,3623.3,63.01395759,31739.0,0.0,31739,31739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,31.506999999999998,31.506999999999998,33,82,49.3333,28.29016319,800.3330000000001,0,0,0,0,0,1,74.0,33.0,82.0,20,1,33,1,82,-1,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,5,ADWARE_KOODOUS
953,58,443,4,41968,6,2017-06-23 10:45:00,41365,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,72.52508159,20682.5,29103.8,41262,103,0,0.0,0.0,0,0,103,103.0,0.0,103,103,0,32,76,24.175,48.3501,0,0,0.0,0.0,0.0,0,0,0,1,1,2,0.0,0.0,0.0,32,1,0,2,0,360,1637,0,32,0.0,0.0,0,0,0,0.0,0,0,26,SCAREWARE_AVPASS
140,2,8014,0,53,17,2017-06-29 01:21:00,24167,1,1,39,94,39,39,39.0,0.0,94,94,94.0,0.0,5503.37,82.75747921,24167.0,0.0,24167,24167,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,41.3787,41.3787,39,94,57.3333,31.75426481,1008.33,0,0,0,0,0,1,86.0,39.0,94.0,20,1,39,1,94,-1,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,28,SCAREWARE_FAKEAPPAL
1109,3,34356,251,443,6,2017-06-26 09:41:00,11070500,13,19,737,17646,404,0,56.6923,122.52799999999999,1448,0,928.737,635.785,1660.55,2.890575982,357112.0,1834040.0,10235300,4,835159,69596.6,71361.8,194236,13,10888400,604908.0,2406850.0,10244200,4,0,424,616,1.1743,1.71628,0,1448,557.061,653.0213884,426437.0,0,0,1,0,0,1,574.469,56.6923,928.737,424,13,737,19,17646,65535,32,3,32,835159.0,0.0,835159,835159,10235300,0.0,10235300,10235300,23,SCAREWARE_ANDROIDDEFENDER
1054,2,43477,227,27365,17,2017-05-08 02:33:00,185976,1,1,18,26,18,18,18.0,0.0,26,26,26.0,0.0,236.59,10.75407579,185976.0,0.0,185976,185976,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,5.37704,5.37704,18,26,20.6667,4.618802154,21.3333,0,0,0,0,0,1,31.0,18.0,26.0,32,1,18,1,26,-1,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
225,2,50743,348,443,6,2017-06-20 12:09:00,34355500,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.17464444399999998,6871100.0,9594070.0,20023600,1666,14331900,7165930.0,10098500.0,14306700,25191,34332000,17166000.0,4109920.0,20072100,14259800,0,116,112,0.0873222,0.0873222,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,0.0,116,3,0,3,0,65535,905,0,32,25191.0,0.0,25191,25191,14258200,0.0,14258200,14258200,10,BENIGN
297,133,443,1,58609,6,2017-08-24 11:35:00,1316600,6,7,57,0,46,2,9.5,17.8857,0,0,0.0,0.0,43.2933,9.873910167,109717.0,115337.0,298066,1832,1200000,240000.0,98620.3,300257,72821,1314770,219128.0,177896.0,511930,30300,1,120,212,4.55719,5.31672,0,46,4.21429,12.07781546,145.874,0,1,0,1,0,1,4.53846,9.5,0.0,120,6,57,7,0,33,1731,5,20,0.0,0.0,0,0,0,0.0,0,0,19,RANSOMWARE_SIMPLOCKER
852,2,38050,130,443,6,2017-06-17 04:26:00,28,1,1,55,0,55,55,55.0,0.0,0,0,0.0,0.0,1964290.0,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,32,32,35714.3,35714.3,0,55,36.6667,31.75426481,1008.33,0,1,0,1,0,1,55.0,55.0,0.0,32,1,55,1,0,349,349,0,32,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
1286,99,80,1,35560,6,2017-06-23 12:12:00,62038,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.23830555,62038.0,0.0,62038,62038,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,16.1192,16.1192,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,20,1,0,1,0,29,1369,0,20,0.0,0.0,0,0,0,0.0,0,0,25,SCAREWARE_AVFORANDROID
659,4,47309,8,80,6,2017-08-07 04:17:00,200463,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.976903468,200463.0,0.0,200463,200463,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,4.98845,4.98845,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,0.0,20,1,0,1,0,1395,812,0,20,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
441,3,56307,21,443,6,2017-06-28 12:21:00,17259,2,0,85,0,85,0,42.5,60.1041,0,0,0.0,0.0,4924.97,115.881569,17259.0,0.0,17259,17259,17259,17259.0,0.0,17259,17259,0,0.0,0.0,0,0,1,64,0,115.882,0.0,0,85,56.6667,49.07477288,2408.33,0,1,0,1,0,0,85.0,42.5,0.0,64,2,85,0,0,1550,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,35,SMSMALWARE_BIIGE
139,2,7943,0,53,17,2017-06-19 04:49:00,50544,1,1,31,92,31,31,31.0,0.0,92,92,92.0,0.0,2433.52,39.56948401,50544.0,0.0,50544,50544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,32,19.7847,19.7847,31,92,51.3333,35.21836642,1240.33,0,0,0,0,0,1,77.0,31.0,92.0,40,1,31,1,92,-1,-1,0,40,0.0,0.0,0,0,0,0.0,0,0,10,BENIGN
694,4,36120,62,443,6,2017-06-23 02:00:00,48017300,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.041651634,48017300.0,0.0,48017300,48017324,48017300,48017300.0,0.0,48017300,48017300,0,0.0,0.0,0,0,0,52,0,0.0416516,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,52,2,0,0,0,2354,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,26,SCAREWARE_AVPASS
65,2,1395,0,53,17,2017-06-22 06:04:00,31801,1,1,43,171,43,43,43.0,0.0,171,171,171.0,0.0,6729.35,62.89110405,31801.0,0.0,31801,31801,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,31.4456,31.4456,43,171,85.6667,73.90083446,5461.33,0,0,0,0,0,1,128.5,43.0,171.0,32,1,43,1,171,-1,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,24,SCAREWARE_ANDROIDSPY
811,4,59699,102,80,6,2017-08-18 09:09:00,195455,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.23253434,195455.0,0.0,195455,195455,195455,195455.0,0.0,195455,195455,0,0.0,0.0,0,0,0,64,0,10.2325,0.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,64,2,0,0,0,57,-1,0,32,0.0,0.0,0,0,0,0.0,0,0,44,SMSMALWARE_ZSONE
1120,3,55438,256,443,6,2017-06-15 07:45:00,469466,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.52031883,156489.0,146878.0,291471,71,469466,234733.0,331862.0,469395,71,0,0.0,0.0,0,0,0,80,40,6.39024,2.13008,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,80,3,0,1,0,65535,8192,0,20,0.0,0.0,0,0,0,0.0,0,0,3,ADWARE_GOOLIGAN
1121,3,55964,256,443,6,2017-06-15 07:34:00,3011350,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.66415373,3011350.0,0.0,3011350,3011351,3011350,3011350.0,0.0,3011350,3011350,0,0.0,0.0,0,0,0,40,0,0.664154,0.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,40,2,0,0,0,1369,-1,0,20,0.0,0.0,0,0,0,0.0,0,0,3,ADWARE_GOOLIGAN
