Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Original_label
13969,11,13031,20,53,17,30-08-2017 11:11,262025,1,1,40,104,40,40,40,0,104,104,104,0,549.566,7.63285946,262025,0,262025,262025,0,0,0,0,0,0,0,0,0,0,0,20,20,3.81643,3.81643,40,104,61.3333,36.95041723,1365.33,0,0,0,0,0,1,92,40,104,20,1,40,1,104,-1,-1,0,20,0,0,0,0,0,0,0,0,18,RANSOMWARE_RANSOMBO
115911,12,35875,3612,80,6,15-06-2017 05:00,24012,1,1,0,0,0,0,0,0,0,0,0,0,0,83.29168749,24012,0,24012,24012,0,0,0,0,0,0,0,0,0,0,0,32,32,41.6458,41.6458,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,2048,939,0,32,0,0,0,0,0,0,0,0,9,ADWARE_YOUMI
282439,11,46449,3465,80,6,14-06-2017 04:09,720778,3,3,701,317,701,0,233.667,404.723,317,0,105.667,183.02,1412.36,8.324338423,144156,194893,357824,672,360036,180018,253634,359364,672,363305,181652,252769,360387,2918,0,80,72,4.16217,4.16217,0,701,145.429,271.9815295,73974,0,0,1,0,0,1,169.667,233.667,105.667,80,3,701,3,317,65535,126,1,20,0,0,0,0,0,0,0,0,7,ADWARE_SELFMITE
240565,12,50702,2600,80,6,07-12-2017 03:55,8608080,2,0,0,0,0,0,0,0,0,0,0,0,0,0.232339767,8608080,0,8608080,8608083,8608080,8608080,0,8608080,8608080,0,0,0,0,0,0,64,0,0.23234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,1595,-1,0,32,0,0,0,0,0,0,0,0,43,SMSMALWARE_SMSSNIFFER
192068,11,47787,1956,443,6,20-06-2017 11:38,327158,3,0,31,0,31,0,10.3333,17.8979,0,0,0,0,94.7554,9.169881219,163579,231172,327042,116,327158,163579,231172,327042,116,0,0,0,0,0,0,96,0,9.16988,0,0,31,7.75,15.5,240.25,0,0,0,1,0,0,10.3333,10.3333,0,96,3,31,0,0,3212,-1,1,32,0,0,0,0,0,0,0,0,10,BENIGN
140023,12,36927,7312,443,6,25-08-2017 02:57,2804120,3,0,0,0,0,0,0,0,0,0,0,0,0,1.069855502,1402060,1939000,2773140,30975,2804120,1402060,1939000,2773140,30975,0,0,0,0,0,0,60,0,1.06986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,3,0,0,0,1403,-1,0,20,0,0,0,0,0,0,0,0,15,RANSOMWARE_LOCKERPIN
17309,11,23415,20,53,17,22-08-2017 12:14,2430260,1,1,30,185,30,30,30,0,185,185,185,0,88.4677,0.822955521,2430260,0,2430260,2430265,0,0,0,0,0,0,0,0,0,0,0,32,32,0.411478,0.411478,30,185,81.6667,89.48929172,8008.33,0,0,0,0,0,1,122.5,30,185,32,1,30,1,185,-1,-1,0,32,0,0,0,0,0,0,0,0,21,RANSOMWARE_WANNALOCKER
69078,12,13985,20,53,17,14-06-2017 05:37,938952,1,1,28,82,28,28,28,0,82,82,82,0,117.152,2.130034336,938952,0,938952,938952,0,0,0,0,0,0,0,0,0,0,0,20,20,1.06502,1.06502,28,82,46,31.17691454,972,0,0,0,0,0,1,69,28,82,20,1,28,1,82,-1,-1,0,20,0,0,0,0,0,0,0,0,6,ADWARE_MOBIDASH
279582,1665,443,24,41483,6,26-06-2017 03:07,26,2,0,55,0,55,0,27.5,38.8909,0,0,0,0,2115380,76923.07692,26,0,26,26,26,26,0,26,26,0,0,0,0,0,1,64,0,76923.1,0,0,55,36.6667,31.75426481,1008.33,0,1,0,1,0,0,55,27.5,0,64,2,55,0,0,360,-1,0,32,0,0,0,0,0,0,0,0,33,SCAREWARE_VIRUSSHIELD
261058,1486,80,21,42390,6,26-06-2017 09:15,63212,1,1,106,0,106,106,106,0,0,0,0,0,1676.9,31.63956211,63212,0,63212,63212,0,0,0,0,0,0,0,0,0,0,0,20,20,15.8198,15.8198,0,106,70.6667,61.19912853,3745.33,0,0,0,1,1,1,106,106,0,20,1,106,1,0,115,0,0,20,0,0,0,0,0,0,0,0,25,SCAREWARE_AVFORANDROID
143094,12,40468,7888,443,6,14-06-2017 01:08,19132500,93,188,4451,247435,1460,0,47.8602,227.634,1460,0,1316.14,391.773,13165.4,14.68705927,68330.3,780919,10870400,-2,8262040,89804.7,760082,7293220,8,19107200,102178,956911,10880000,6,0,1880,3772,4.86084,9.82622,0,1460,893.213,691.4690361,478129,0,0,1,0,0,2,896.391,47.8602,1316.14,1880,93,4451,188,247435,65535,95,6,20,484410,327791,716193,252627,9081810,2529450,10870400,7293220,6,ADWARE_MOBIDASH
275735,12,44035,3177,443,6,26-06-2017 05:25,15178100,5,6,568,183,517,0,113.6,226.586,152,0,30.5,60.8005,49.479,0.7247261,1517810,4687890,14859100,12,191702,47925.5,51796.9,95162,1498,15090600,3018110,6619590,14859100,12,0,120,140,0.329421,0.395305,0,517,62.5833,149.8347322,22450.4,0,0,1,0,0,1,68.2727,113.6,30.5,120,5,568,6,183,65535,15544,2,20,319028,0,319028,319028,14859100,0,14859100,14859100,23,SCAREWARE_ANDROIDDEFENDER
36258,11,56088,383,443,6,21-08-2017 10:56,13,2,0,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,13,13,0,13,13,0,0,0,0,0,0,40,0,153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,21,RANSOMWARE_WANNALOCKER
263779,13,55304,3076,443,6,29-06-2017 01:20,1298730,12,28,2396,35791,1460,0,199.667,423.28,1460,0,1278.25,454.311,29403.3,30.79931934,33300.8,75988.8,222923,3,1295680,117789,138756,369169,81,1077420,39904.3,85977.1,244247,3,0,260,572,9.2398,21.5595,0,1460,931.39,674.6264477,455121,0,0,1,0,0,2,954.675,199.667,1278.25,260,12,2396,28,35791,65535,177,4,20,0,0,0,0,0,0,0,0,31,SCAREWARE_FAKETAOBAO
281378,13,45528,3444,80,6,29-08-2017 02:41,96967,1,1,0,0,0,0,0,0,0,0,0,0,0,20.62557365,96967,0,96967,96967,0,0,0,0,0,0,0,0,0,0,0,40,20,10.3128,10.3128,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40,1,0,1,0,65535,0,0,40,0,0,0,0,0,0,0,0,20,RANSOMWARE_SVPENG
251865,12,51119,2891,443,6,30-06-2017 10:34,197419,10,11,776,9857,436,0,77.6,145.888,1448,0,896.091,611.824,53860.1,106.3727402,9870.95,12245.2,37161,6,197419,21935.4,21177.4,61311,85,169299,16929.9,28498.3,72296,6,0,328,360,50.6537,55.7191,0,1448,483.318,605.0856993,366129,0,0,1,0,0,1,506.333,77.6,896.091,328,10,776,11,9857,65535,287,3,32,0,0,0,0,0,0,0,0,34,SMSMALWARE_BEANBOT
76659,12,3239,20,53,17,28-06-2017 04:27,284688,1,1,39,78,39,39,39,0,78,78,78,0,410.976,7.025234643,284688,0,284688,284688,0,0,0,0,0,0,0,0,0,0,0,32,20,3.51262,3.51262,39,78,52,22.5166605,507,0,0,0,0,0,1,78,39,78,32,1,39,1,78,-1,-1,0,32,0,0,0,0,0,0,0,0,30,SCAREWARE_FAKEJOBOFFER
80103,12,41053,20,53,17,31-08-2017 08:48,50481,1,1,48,90,48,48,48,0,90,90,90,0,2733.7,39.6188665,50481,0,50481,50481,0,0,0,0,0,0,0,0,0,0,0,32,32,19.8094,19.8094,48,90,62,24.24871131,588,0,0,0,0,0,1,93,48,90,32,1,48,1,90,-1,-1,0,32,0,0,0,0,0,0,0,0,17,RANSOMWARE_PORNDROID
266320,1494,80,22,47429,6,14-06-2017 03:13,1326050,1,3,0,0,0,0,0,0,0,0,0,0,0,3.016475234,442017,763857,1324040,962,0,0,0,0,0,1325000,662502,935560,1324040,962,0,20,72,0.754119,2.26236,0,0,0,0,0,0,0,0,1,1,3,0,0,0,20,1,0,3,0,123,1386,0,20,0,0,0,0,0,0,0,0,5,ADWARE_KOODOUS
228690,13,59232,2442,443,6,28-06-2017 10:41,5492870,2,2,0,0,0,0,0,0,0,0,0,0,0,0.728217159,1830960,2959640,5245570,2119,247300,247300,0,247300,247300,5247690,5247690,0,5247690,5247690,0,60,52,0.364109,0.364109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60,2,0,2,0,65535,29,0,20,0,0,0,0,0,0,0,0,29,SCAREWARE_FAKEAV
14617,11,14962,20,53,17,14-06-2017 03:33,61272,1,1,36,94,36,36,36,0,94,94,94,0,2121.69,32.64133699,61272,0,61272,61272,0,0,0,0,0,0,0,0,0,0,0,40,32,16.3207,16.3207,36,94,55.3333,33.48631561,1121.33,0,0,0,0,0,1,83,36,94,40,1,36,1,94,-1,-1,0,40,0,0,0,0,0,0,0,0,7,ADWARE_SELFMITE
124871,12,40211,4698,80,6,31-08-2017 10:17,207235,3,5,744,2147,744,0,248,429.549,1448,0,429.4,644.861,13950.3,38.60351775,29605,48721.6,101474,25,104100,52050,70771.5,102093,2007,106879,26719.8,52337.5,105218,25,0,104,168,14.4763,24.1272,0,1448,321.222,525.6172033,276273,0,0,1,0,0,1,361.375,248,429.4,104,3,744,5,2147,65535,238,1,32,0,0,0,0,0,0,0,0,17,RANSOMWARE_PORNDROID
21128,11,35982,20,53,17,23-08-2017 01:19,479916,1,1,29,83,29,29,29,0,83,83,83,0,233.374,4.167395961,479916,0,479916,479916,0,0,0,0,0,0,0,0,0,0,0,20,32,2.0837,2.0837,29,83,47,31.17691454,972,0,0,0,0,0,1,70.5,29,83,20,1,29,1,83,-1,-1,0,20,0,0,0,0,0,0,0,0,21,RANSOMWARE_WANNALOCKER
218494,13,52945,2176,443,6,28-08-2017 12:10,354057,15,15,977,5331,332,0,65.1333,105.643,1418,0,355.4,531.391,17816.3,84.7321194,12208.9,19319.4,78174,5,254120,18151.4,21534.9,54237,5,303680,21691.4,29800.7,78174,6,0,488,488,42.3661,42.3661,0,1418,203.484,399.3418645,159474,0,0,1,0,0,1,210.267,65.1333,355.4,488,15,977,15,5331,65535,179,8,32,0,0,0,0,0,0,0,0,20,RANSOMWARE_SVPENG
125128,12,48282,4698,80,6,31-08-2017 09:48,212006,3,5,753,2148,753,0,251,434.745,1448,0,429.6,644.966,13683.6,37.73478109,30286.6,47999.7,100527,22,108502,54251,74186.8,106709,1793,111567,27891.8,53816.2,108590,22,0,104,168,14.1505,23.5842,0,1448,322.333,526.6194072,277328,0,0,1,0,0,1,362.625,251,429.6,104,3,753,5,2148,65535,239,1,32,0,0,0,0,0,0,0,0,17,RANSOMWARE_PORNDROID
234470,12,42503,2519,80,6,28-08-2017 10:44,703885,3,3,554,84,554,0,184.667,319.852,84,0,28,48.4974,906.398,8.524119707,140777,187286,348091,499,348309,174154,245586,347810,499,360149,180074,244078,352664,7485,0,80,72,4.26206,4.26206,0,554,91.1429,206.4876337,42637.1,0,0,1,0,0,1,106.333,184.667,28,80,3,554,3,84,65535,123,1,20,0,0,0,0,0,0,0,0,15,RANSOMWARE_LOCKERPIN
78136,12,36074,20,53,17,07-08-2017 01:40,279635,1,1,32,119,32,32,32,0,119,119,119,0,539.99,7.152180521,279635,0,279635,279635,0,0,0,0,0,0,0,0,0,0,0,20,20,3.57609,3.57609,32,119,61,50.22947342,2523,0,0,0,0,0,1,91.5,32,119,20,1,32,1,119,-1,-1,0,20,0,0,0,0,0,0,0,0,10,BENIGN
147087,13,39343,298,443,6,07-02-2017 12:53,49920,1,1,0,0,0,0,0,0,0,0,0,0,0,40.06410256,49920,0,49920,49920,0,0,0,0,0,0,0,0,0,0,0,32,32,20.0321,20.0321,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,1595,514,0,32,0,0,0,0,0,0,0,0,10,BENIGN
216290,12,52991,2152,443,6,08-05-2017 06:30,38174300,8,0,184,0,23,23,23,0,0,0,0,0,4.82,0.20956525,5453470,6898320,19238000,284711,38174300,5453470,6898320,19238000,284711,0,0,0,0,0,1,256,0,0.209565,0,23,23,23,0,0,0,1,0,1,0,0,25.875,23,0,256,8,184,0,0,1419,-1,7,32,9305000,0,9305000,9305000,14434600,6792930,19238000,9631300,10,BENIGN
198108,933,443,21,54028,6,08-05-2017 04:04,62496,2,1,0,0,0,0,0,0,0,0,0,0,0,48.0030722,31248,44133.4,62455,41,41,41,0,41,41,0,0,0,0,0,0,64,32,32.002,16.001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,2,0,1,0,349,1386,0,32,0,0,0,0,0,0,0,0,10,BENIGN
72271,12,2134,20,53,17,31-08-2017 10:24,1663310,1,1,31,188,31,31,31,0,188,188,188,0,131.665,1.2024224,1663310,0,1663310,1663309,0,0,0,0,0,0,0,0,0,0,0,40,20,0.601211,0.601211,31,188,83.3333,90.64399226,8216.33,0,0,0,0,0,1,125,31,188,40,1,31,1,188,-1,-1,0,40,0,0,0,0,0,0,0,0,17,RANSOMWARE_PORNDROID
284860,11,37106,3474,443,6,29-08-2017 03:45,1500090,2,0,0,0,0,0,0,0,0,0,0,0,0,1.333254227,1500090,0,1500090,1500089,1500090,1500090,0,1500090,1500090,0,0,0,0,0,0,40,0,1.33325,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,0,0,2123,-1,0,20,0,0,0,0,0,0,0,0,18,RANSOMWARE_RANSOMBO
73756,12,25081,20,53,17,07-11-2017 02:51,128251,1,1,35,73,35,35,35,0,73,73,73,0,842.099,15.59442032,128251,0,128251,128251,0,0,0,0,0,0,0,0,0,0,0,32,32,7.79721,7.79721,35,73,47.6667,21.93931023,481.333,0,0,0,0,0,1,71.5,35,73,32,1,35,1,73,-1,-1,0,32,0,0,0,0,0,0,0,0,42,SMSMALWARE_PLANKTON
69287,12,14468,20,53,17,27-06-2017 02:34,289259,1,1,37,158,37,37,37,0,158,158,158,0,674.136,6.914218745,289259,0,289259,289259,0,0,0,0,0,0,0,0,0,0,0,20,20,3.45711,3.45711,37,158,77.3333,69.85938257,4880.33,0,0,0,0,0,1,116,37,158,20,1,37,1,158,-1,-1,0,20,0,0,0,0,0,0,0,0,27,SCAREWARE_FAKEAPP
85021,12,53257,20,53,17,16-06-2017 09:33,274736,1,1,34,80,34,34,34,0,80,80,80,0,414.944,7.2797158,274736,0,274736,274736,0,0,0,0,0,0,0,0,0,0,0,40,20,3.63986,3.63986,34,80,49.3333,26.55811238,705.333,0,0,0,0,0,1,74,34,80,40,1,34,1,80,-1,-1,0,40,0,0,0,0,0,0,0,0,10,BENIGN
933,13,13607,20,53,17,13-07-2017 04:01,1240,1,1,40,56,40,40,40,0,56,56,56,0,77419.4,1612.903226,1240,0,1240,1240,0,0,0,0,0,0,0,0,0,0,0,40,40,806.452,806.452,40,56,45.3333,9.237604307,85.3333,0,0,0,0,0,1,68,40,56,40,1,40,1,56,-1,-1,0,40,0,0,0,0,0,0,0,0,41,SMSMALWARE_NANDROBOX
77528,12,34592,20,53,17,13-06-2017 06:20,259523,1,1,34,80,34,34,34,0,80,80,80,0,439.267,7.706446057,259523,0,259523,259523,0,0,0,0,0,0,0,0,0,0,0,40,20,3.85322,3.85322,34,80,49.3333,26.55811238,705.333,0,0,0,0,0,1,74,34,80,40,1,34,1,80,-1,-1,0,40,0,0,0,0,0,0,0,0,4,ADWARE_KEMOGE
279721,11,44384,3423,443,6,29-08-2017 10:37,97287,2,0,0,0,0,0,0,0,0,0,0,0,0,20.55773125,97287,0,97287,97287,97287,97287,0,97287,97287,0,0,0,0,0,0,64,0,20.5577,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,2,0,0,0,184,-1,0,32,0,0,0,0,0,0,0,0,18,RANSOMWARE_RANSOMBO
22581,11,40640,20,53,17,13-06-2017 01:03,60916,1,1,49,155,49,49,49,0,155,155,155,0,3348.87,32.83209666,60916,0,60916,60916,0,0,0,0,0,0,0,0,0,0,0,32,32,16.416,16.416,49,155,84.3333,61.19912853,3745.33,0,0,0,0,0,1,126.5,49,155,32,1,49,1,155,-1,-1,0,32,0,0,0,0,0,0,0,0,2,ADWARE_FEIWO
93672,12,47334,80,8011,6,26-06-2017 07:01,460575,3,4,1310,412,1310,0,436.667,756.329,412,0,103,206,3738.8,15.19839331,76762.5,114233,224396,41,227396,113698,159013,226137,1259,236601,78867,129069,227818,41,0,80,84,6.5136,8.6848,0,1310,215.25,465.2470158,216455,0,0,1,0,0,1,246,436.667,103,80,3,1310,4,412,65535,17030,1,20,0,0,0,0,0,0,0,0,23,SCAREWARE_ANDROIDDEFENDER
76149,12,3117,20,53,17,15-06-2017 01:56,112321,1,1,34,50,34,34,34,0,50,50,50,0,747.857,17.80610928,112321,0,112321,112321,0,0,0,0,0,0,0,0,0,0,0,32,32,8.90305,8.90305,34,50,39.3333,9.237604307,85.3333,0,0,0,0,0,1,59,34,50,32,1,34,1,50,-1,-1,0,32,0,0,0,0,0,0,0,0,3,ADWARE_GOOLIGAN
137060,12,42856,7113,443,6,15-06-2017 01:07,61679900,19,19,801,12779,357,0,42.1579,94.7179,1460,0,672.579,698.578,220.169,0.616083808,1667020,9856670,59991900,5,1687980,93776.7,271785,1095120,8,61656300,3425350,14121100,59997700,5,0,400,392,0.308042,0.308042,0,1460,348.205,581.4164274,338045,0,0,1,0,0,1,357.368,42.1579,672.579,400,19,801,19,12779,65535,33,5,20,1687980,0,1687980,1687980,59991900,0,59991900,59991900,5,ADWARE_KOODOUS
285244,11,47988,3479,443,6,21-08-2017 10:28,6021270,2,0,0,0,0,0,0,0,0,0,0,0,0,0.332155731,6021270,0,6021270,6021272,6021270,6021270,0,6021270,6021270,0,0,0,0,0,0,40,0,0.332156,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,21,RANSOMWARE_WANNALOCKER
31903,11,32997,59,80,6,28-06-2017 02:51,210950,1,1,0,0,0,0,0,0,0,0,0,0,0,9.480919649,210950,0,210950,210950,0,0,0,0,0,0,0,0,0,0,0,20,20,4.74046,4.74046,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20,1,0,1,0,1415,584,0,20,0,0,0,0,0,0,0,0,28,SCAREWARE_FAKEAPPAL
147663,13,51490,427,443,6,07-01-2017 08:02,47108000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.042455655,47108000,0,47108000,47107977,47108000,47108000,0,47108000,47108000,0,0,0,0,0,0,40,0,0.0424557,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,10,BENIGN
15383,11,17378,20,53,17,14-06-2017 07:48,137332,1,1,37,133,37,37,37,0,133,133,133,0,1237.88,14.56324819,137332,0,137332,137332,0,0,0,0,0,0,0,0,0,0,0,32,32,7.28162,7.28162,37,133,69,55.42562584,3072,0,0,0,0,0,1,103.5,37,133,32,1,37,1,133,-1,-1,0,32,0,0,0,0,0,0,0,0,8,ADWARE_SHUANET
234818,11,56933,2520,443,6,14-06-2017 12:08,10549200,2,2,0,0,0,0,0,0,0,0,0,0,0,0.379174306,3516410,5847390,10266800,12700,282477,282477,0,282477,282477,10279500,10279500,0,10279500,10279500,0,60,52,0.189587,0.189587,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60,2,0,2,0,65535,115,0,20,0,0,0,0,0,0,0,0,8,ADWARE_SHUANET
15099,11,1650,20,53,17,14-06-2017 09:58,95667,1,1,39,94,39,39,39,0,94,94,94,0,1390.24,20.9058505,95667,0,95667,95667,0,0,0,0,0,0,0,0,0,0,0,32,32,10.4529,10.4529,39,94,57.3333,31.75426481,1008.33,0,0,0,0,0,1,86,39,94,32,1,39,1,94,-1,-1,0,32,0,0,0,0,0,0,0,0,8,ADWARE_SHUANET
143240,12,56184,7888,443,6,21-06-2017 07:03,20895500,113,180,4681,230588,1460,0,41.4248,211.137,1460,0,1281.04,445.154,11259.3,14.02216593,71559.9,821886,10703700,5,10191700,90997.3,862742,9131870,8,20870100,116593,1050980,10709400,5,0,2280,3612,5.40787,8.6143,0,1460,800.235,710.1910833,504371,0,0,1,0,0,1,802.966,41.4248,1281.04,2280,113,4681,180,230588,65535,95,6,20,529915,319107,755558,304272,9917810,1111480,10703700,9131870,10,BENIGN
213393,12,34007,2133,443,6,07-12-2017 12:57,115690000,68,104,24949,95108,1368,0,366.897,526.458,1418,0,914.5,645.706,1037.74,1.486727684,676552,5430170,55227400,3,115690000,1726720,8608860,55227400,3,115646000,1122780,6981210,55272200,10,0,2188,3328,0.587776,0.898952,0,1418,701.879,657.2040693,431917,0,0,0,1,0,1,705.959,366.897,914.5,2188,68,24949,104,95108,8170,1622,23,32,5782960,844278,6379950,5185960,49926800,7496110,55227400,44626300,43,SMSMALWARE_SMSSNIFFER
54424,11,39518,4480,443,6,29-08-2017 01:23,10623500,2,2,0,0,0,0,0,0,0,0,0,0,0,0.376522504,3541180,5865820,10312200,3075,311379,311379,0,311379,311379,10315200,10315200,0,10315200,10315200,0,60,52,0.188261,0.188261,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60,2,0,2,0,65535,115,0,20,0,0,0,0,0,0,0,0,18,RANSOMWARE_RANSOMBO
34356,106,443,21,37144,6,30-06-2017 02:49,15,2,0,31,0,31,0,15.5,21.9203,0,0,0,0,2066670,133333.3333,15,0,15,15,15,15,0,15,15,0,0,0,0,0,1,64,0,133333,0,0,31,20.6667,17.89785834,320.333,0,1,0,1,0,0,31,15.5,0,64,2,31,0,0,122,-1,0,32,0,0,0,0,0,0,0,0,38,SMSMALWARE_FAKENOTIFY
152638,370,80,24,41108,6,14-07-2017 09:19,1731,1,1,0,0,0,0,0,0,0,0,0,0,0,1155.401502,1731,0,1731,1731,0,0,0,0,0,0,0,0,0,0,0,20,20,577.701,577.701,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,1,0,1,0,502,1369,0,20,0,0,0,0,0,0,0,0,41,SMSMALWARE_NANDROBOX
259418,11,39756,2986,80,6,24-08-2017 02:50,35901200,2,0,0,0,0,0,0,0,0,0,0,0,0,0.055708513,35901200,0,35901200,35901156,35901200,35901200,0,35901200,35901200,0,0,0,0,0,0,64,0,0.0557085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,19,RANSOMWARE_SIMPLOCKER
48400,11,59133,983,80,6,23-06-2017 04:22,239086,1,1,0,0,0,0,0,0,0,0,0,0,0,8.365190768,239086,0,239086,239086,0,0,0,0,0,0,0,0,0,0,0,20,20,4.1826,4.1826,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,1,0,1,0,1369,31,0,20,0,0,0,0,0,0,0,0,25,SCAREWARE_AVFORANDROID
168563,12,35752,1115,80,6,15-06-2017 04:42,169935,3,4,657,209,657,0,219,379.319,209,0,52.25,104.5,5096.07,41.19222055,28322.5,41079,81322,5,84706,42353,59341.8,84314,392,88613,29537.7,47814.4,84703,5,0,104,136,17.6538,23.5384,0,657,108.25,233.4785093,54512.2,0,0,1,0,0,1,123.714,219,52.25,104,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,3,ADWARE_GOOLIGAN
102086,12,48007,441,80,6,13-06-2017 09:34,33516200,11,11,4146,1145,1452,0,376.909,623.445,229,0,104.091,119.591,157.864,0.656398133,1596010,6458340,29703200,52,3813010,381301,666627,2246540,353,33261400,3326140,9299610,29705700,52,0,264,240,0.328199,0.328199,0,1452,230.043,451.9929081,204298,0,0,1,0,0,1,240.5,376.909,104.091,264,11,4146,11,1145,65535,712,4,20,0,0,0,0,0,0,0,0,4,ADWARE_KEMOGE
135082,12,42125,7035,443,6,22-08-2017 03:57,14229100,6,4,568,152,517,0,94.6667,207.904,152,0,38,76,50.6006,0.702785582,1581010,4639230,13951800,13,14229100,2845820,6271510,14064400,481,204261,68087,63276.8,125111,13,0,140,92,0.421671,0.281114,0,517,65.4545,156.8013799,24586.7,0,0,1,0,0,0,72,94.6667,38,140,6,568,4,152,65535,31,2,20,0,0,0,0,0,0,0,0,14,RANSOMWARE_KOLER
103761,12,35887,546,443,6,14-06-2017 01:38,88,2,0,0,0,0,0,0,0,0,0,0,0,0,22727.27273,88,0,88,88,88,88,0,88,88,0,0,0,0,0,0,64,0,22727.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,2003,-1,0,32,0,0,0,0,0,0,0,0,6,ADWARE_MOBIDASH
259148,13,44994,2964,443,6,08-07-2017 07:05,91103700,14,14,791,3654,232,0,56.5,76.8262,1280,0,261,452.526,48.7906,0.307342164,3374210,17312500,89999800,12,841015,64693.5,109299,307028,60,90862400,6989420,24941800,89999800,12,0,300,300,0.153671,0.153671,0,1280,153.276,330.3647223,109141,0,0,1,0,0,1,158.75,56.5,261,300,14,791,14,3654,65535,0,8,20,1103850,0,1103850,1103850,89999800,0,89999800,89999800,10,BENIGN
44459,11,45204,760,443,6,14-06-2017 03:27,2726420,2,0,0,0,0,0,0,0,0,0,0,0,0,0.733562694,2726420,0,2726420,2726420,2726420,2726420,0,2726420,2726420,0,0,0,0,0,0,40,0,0.733563,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,0,0,1453,-1,0,20,0,0,0,0,0,0,0,0,8,ADWARE_SHUANET
81584,12,44781,20,53,17,07-11-2017 03:41,1875,1,1,43,88,43,43,43,0,88,88,88,0,69866.7,1066.666667,1875,0,1875,1875,0,0,0,0,0,0,0,0,0,0,0,32,32,533.333,533.333,43,88,58,25.98076211,675,0,0,0,0,0,1,87,43,88,32,1,43,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,42,SMSMALWARE_PLANKTON
207654,11,56717,2058,443,17,16-06-2017 01:43,544490,12,13,5656,3124,1350,38,471.333,570.207,1350,26,240.308,385.948,16125.2,45.91452552,22687.1,43580.4,197664,21,544490,49499.1,92117.4,294877,139,493893,41157.8,61220.2,197664,21,0,240,260,22.039,23.8756,26,1350,389.615,515.9941145,266250,0,0,0,0,0,1,405.2,471.333,240.308,240,12,5656,13,3124,-1,-1,11,20,0,0,0,0,0,0,0,0,3,ADWARE_GOOLIGAN
